#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:07:57.995
#Sample rate: 40000Hz
#Samples: 4096

Time (s),DIO 0,DIO 1,DIO 3
-0.037875,1,0,0
-0.03785,1,0,0
-0.037825,1,0,0
-0.0378,1,0,0
-0.037775,1,0,0
-0.03775,1,0,0
-0.037725,1,0,0
-0.0377,1,0,0
-0.037675,1,0,0
-0.03765,1,0,0
-0.037625,1,0,0
-0.0376,1,0,0
-0.037575,1,0,0
-0.03755,1,0,0
-0.037525,1,0,0
-0.0375,1,0,0
-0.037475,1,0,0
-0.03745,1,0,0
-0.037425,1,0,0
-0.0374,1,0,0
-0.037375,1,0,0
-0.03735,1,0,0
-0.037325,1,0,0
-0.0373,1,0,0
-0.037275,1,0,0
-0.03725,1,0,0
-0.037225,1,0,0
-0.0372,1,0,0
-0.037175,1,0,0
-0.03715,1,0,0
-0.037125,1,0,0
-0.0371,1,0,0
-0.037075,1,0,0
-0.03705,1,0,0
-0.037025,1,0,0
-0.037,1,0,0
-0.036975,1,0,0
-0.03695,1,0,0
-0.036925,1,0,0
-0.0369,1,0,0
-0.036875,1,0,0
-0.03685,1,0,0
-0.036825,1,0,0
-0.0368,1,0,0
-0.036775,1,0,0
-0.03675,1,0,0
-0.036725,1,0,0
-0.0367,1,0,0
-0.036675,1,0,0
-0.03665,1,0,0
-0.036625,1,0,0
-0.0366,1,0,0
-0.036575,1,0,0
-0.03655,1,0,0
-0.036525,1,0,0
-0.0365,1,0,0
-0.036475,1,0,0
-0.03645,1,0,0
-0.036425,1,0,0
-0.0364,1,0,0
-0.036375,1,0,0
-0.03635,1,0,0
-0.036325,1,0,0
-0.0363,1,0,0
-0.036275,1,0,0
-0.03625,1,0,0
-0.036225,1,0,0
-0.0362,1,0,0
-0.036175,1,0,0
-0.03615,1,0,0
-0.036125,1,0,0
-0.0361,1,0,0
-0.036075,1,0,0
-0.03605,1,0,0
-0.036025,1,0,0
-0.036,1,0,0
-0.035975,1,0,0
-0.03595,1,0,0
-0.035925,1,0,0
-0.0359,1,0,0
-0.035875,1,0,0
-0.03585,1,0,0
-0.035825,1,0,0
-0.0358,1,0,0
-0.035775,1,0,0
-0.03575,1,0,0
-0.035725,1,0,0
-0.0357,1,0,0
-0.035675,1,0,0
-0.03565,1,0,0
-0.035625,1,0,0
-0.0356,1,0,0
-0.035575,1,0,0
-0.03555,1,0,0
-0.035525,1,0,0
-0.0355,1,0,0
-0.035475,1,0,0
-0.03545,1,0,0
-0.035425,1,0,0
-0.0354,1,0,0
-0.035375,1,0,0
-0.03535,1,0,0
-0.035325,1,0,0
-0.0353,1,0,0
-0.035275,1,0,0
-0.03525,1,0,0
-0.035225,1,0,0
-0.0352,1,0,0
-0.035175,1,0,0
-0.03515,1,0,0
-0.035125,1,0,0
-0.0351,1,0,0
-0.035075,1,0,0
-0.03505,1,0,0
-0.035025,1,0,0
-0.035,1,0,0
-0.034975,1,0,0
-0.03495,1,0,0
-0.034925,1,0,0
-0.0349,1,0,0
-0.034875,1,0,0
-0.03485,1,0,0
-0.034825,1,0,0
-0.0348,1,0,0
-0.034775,1,0,0
-0.03475,1,0,0
-0.034725,1,0,0
-0.0347,1,0,0
-0.034675,1,0,0
-0.03465,1,0,0
-0.034625,1,0,0
-0.0346,1,0,0
-0.034575,1,0,0
-0.03455,1,0,0
-0.034525,0,0,0
-0.0345,0,0,0
-0.034475,0,0,0
-0.03445,0,0,0
-0.034425,0,0,0
-0.0344,0,0,0
-0.034375,0,0,0
-0.03435,0,0,0
-0.034325,0,0,0
-0.0343,0,0,0
-0.034275,0,0,0
-0.03425,0,0,0
-0.034225,0,0,0
-0.0342,0,0,0
-0.034175,0,0,0
-0.03415,0,0,0
-0.034125,0,0,0
-0.0341,0,0,0
-0.034075,0,0,0
-0.03405,0,0,0
-0.034025,0,0,0
-0.034,0,0,0
-0.033975,0,0,0
-0.03395,0,0,0
-0.033925,0,0,0
-0.0339,0,0,0
-0.033875,0,0,0
-0.03385,0,0,0
-0.033825,0,0,0
-0.0338,0,0,0
-0.033775,0,0,0
-0.03375,0,0,0
-0.033725,0,0,0
-0.0337,0,0,0
-0.033675,0,0,0
-0.03365,0,0,0
-0.033625,0,0,0
-0.0336,0,0,0
-0.033575,0,0,0
-0.03355,0,0,0
-0.033525,0,0,0
-0.0335,0,0,0
-0.033475,0,0,0
-0.03345,0,0,0
-0.033425,0,0,0
-0.0334,0,0,0
-0.033375,0,0,0
-0.03335,0,0,0
-0.033325,0,0,0
-0.0333,0,0,0
-0.033275,0,0,0
-0.03325,0,0,0
-0.033225,0,0,0
-0.0332,0,0,0
-0.033175,0,0,0
-0.03315,0,0,0
-0.033125,0,0,0
-0.0331,0,0,0
-0.033075,0,0,0
-0.03305,0,0,0
-0.033025,0,0,0
-0.033,0,0,0
-0.032975,0,0,0
-0.03295,0,0,0
-0.032925,0,0,0
-0.0329,0,0,0
-0.032875,0,0,0
-0.03285,0,0,0
-0.032825,0,0,0
-0.0328,0,0,0
-0.032775,0,0,0
-0.03275,0,0,0
-0.032725,0,0,0
-0.0327,0,0,0
-0.032675,0,0,0
-0.03265,0,0,0
-0.032625,0,0,0
-0.0326,0,0,0
-0.032575,0,0,0
-0.03255,0,0,0
-0.032525,0,0,0
-0.0325,0,0,0
-0.032475,0,0,0
-0.03245,0,0,0
-0.032425,0,0,0
-0.0324,0,0,0
-0.032375,0,0,0
-0.03235,0,0,0
-0.032325,0,0,0
-0.0323,0,0,0
-0.032275,0,0,0
-0.03225,0,0,0
-0.032225,0,0,0
-0.0322,0,0,0
-0.032175,0,0,0
-0.03215,0,0,0
-0.032125,0,0,0
-0.0321,0,0,0
-0.032075,0,0,0
-0.03205,0,0,0
-0.032025,0,0,0
-0.032,0,0,0
-0.031975,0,0,0
-0.03195,0,0,0
-0.031925,0,0,0
-0.0319,0,0,0
-0.031875,0,0,0
-0.03185,0,0,0
-0.031825,0,0,0
-0.0318,0,0,0
-0.031775,0,0,0
-0.03175,0,0,0
-0.031725,0,0,0
-0.0317,0,0,0
-0.031675,0,0,0
-0.03165,0,0,0
-0.031625,0,0,0
-0.0316,0,0,0
-0.031575,0,0,0
-0.03155,0,0,0
-0.031525,0,0,0
-0.0315,0,0,0
-0.031475,0,0,0
-0.03145,0,0,0
-0.031425,0,0,0
-0.0314,0,0,0
-0.031375,0,0,0
-0.03135,0,0,0
-0.031325,0,0,0
-0.0313,0,0,0
-0.031275,0,0,0
-0.03125,0,0,0
-0.031225,0,0,0
-0.0312,0,0,0
-0.031175,0,0,0
-0.03115,0,0,0
-0.031125,0,0,0
-0.0311,0,0,0
-0.031075,0,0,0
-0.03105,0,0,0
-0.031025,0,0,0
-0.031,0,0,0
-0.030975,0,0,0
-0.03095,0,0,0
-0.030925,0,0,0
-0.0309,0,0,0
-0.030875,0,0,0
-0.03085,0,0,0
-0.030825,0,0,0
-0.0308,0,0,0
-0.030775,0,0,0
-0.03075,0,0,0
-0.030725,0,0,0
-0.0307,0,0,0
-0.030675,0,0,0
-0.03065,0,0,0
-0.030625,0,0,0
-0.0306,0,0,0
-0.030575,0,0,0
-0.03055,0,0,0
-0.030525,0,0,0
-0.0305,0,0,0
-0.030475,0,0,0
-0.03045,0,0,0
-0.030425,0,0,0
-0.0304,0,0,0
-0.030375,0,0,0
-0.03035,0,0,0
-0.030325,0,0,0
-0.0303,0,0,0
-0.030275,0,0,0
-0.03025,0,0,0
-0.030225,0,0,0
-0.0302,0,0,0
-0.030175,0,0,0
-0.03015,0,0,0
-0.030125,0,0,0
-0.0301,0,0,0
-0.030075,0,0,0
-0.03005,0,0,0
-0.030025,0,0,0
-0.03,0,0,0
-0.029975,0,0,0
-0.02995,0,0,0
-0.029925,0,0,0
-0.0299,0,0,0
-0.029875,0,0,0
-0.02985,0,0,0
-0.029825,0,0,0
-0.0298,0,0,0
-0.029775,1,0,0
-0.02975,1,0,0
-0.029725,1,0,0
-0.0297,1,0,0
-0.029675,1,0,0
-0.02965,1,0,0
-0.029625,1,0,0
-0.0296,1,0,0
-0.029575,1,0,0
-0.02955,1,0,0
-0.029525,1,0,0
-0.0295,1,0,0
-0.029475,1,0,0
-0.02945,1,0,0
-0.029425,1,0,0
-0.0294,1,0,0
-0.029375,1,0,0
-0.02935,1,0,0
-0.029325,1,0,0
-0.0293,1,0,0
-0.029275,1,0,0
-0.02925,1,0,0
-0.029225,1,0,0
-0.0292,1,0,0
-0.029175,1,0,0
-0.02915,1,0,0
-0.029125,1,0,0
-0.0291,1,0,0
-0.029075,1,0,0
-0.02905,1,0,0
-0.029025,1,0,0
-0.029,1,0,0
-0.028975,1,0,0
-0.02895,1,0,0
-0.028925,1,0,0
-0.0289,1,0,0
-0.028875,1,0,0
-0.02885,1,0,0
-0.028825,1,0,0
-0.0288,1,0,0
-0.028775,1,0,0
-0.02875,1,0,0
-0.028725,1,0,0
-0.0287,1,0,0
-0.028675,1,0,0
-0.02865,1,0,0
-0.028625,1,0,0
-0.0286,1,0,0
-0.028575,1,0,0
-0.02855,1,0,0
-0.028525,1,0,0
-0.0285,1,0,0
-0.028475,1,0,0
-0.02845,1,0,0
-0.028425,1,0,0
-0.0284,1,0,0
-0.028375,1,0,0
-0.02835,1,0,0
-0.028325,1,0,0
-0.0283,1,0,0
-0.028275,1,0,0
-0.02825,1,0,0
-0.028225,1,0,0
-0.0282,1,0,0
-0.028175,1,0,0
-0.02815,1,0,0
-0.028125,1,0,0
-0.0281,1,0,0
-0.028075,1,0,0
-0.02805,1,0,0
-0.028025,1,0,0
-0.028,1,0,0
-0.027975,1,0,0
-0.02795,1,0,0
-0.027925,1,0,0
-0.0279,1,0,0
-0.027875,1,0,0
-0.02785,1,0,0
-0.027825,1,0,0
-0.0278,1,0,0
-0.027775,1,0,0
-0.02775,1,0,0
-0.027725,1,0,0
-0.0277,1,0,0
-0.027675,1,0,0
-0.02765,1,0,0
-0.027625,1,0,0
-0.0276,1,0,0
-0.027575,1,0,0
-0.02755,1,0,0
-0.027525,1,0,0
-0.0275,1,0,0
-0.027475,1,0,0
-0.02745,1,0,0
-0.027425,1,0,0
-0.0274,1,0,0
-0.027375,1,0,0
-0.02735,1,0,0
-0.027325,1,0,0
-0.0273,1,0,0
-0.027275,1,0,0
-0.02725,1,0,0
-0.027225,1,0,0
-0.0272,1,0,0
-0.027175,1,0,0
-0.02715,1,0,0
-0.027125,1,0,0
-0.0271,1,0,0
-0.027075,1,0,0
-0.02705,1,0,0
-0.027025,1,0,0
-0.027,1,0,0
-0.026975,1,0,0
-0.02695,1,0,0
-0.026925,1,0,0
-0.0269,1,0,0
-0.026875,1,0,0
-0.02685,1,0,0
-0.026825,1,0,0
-0.0268,1,0,0
-0.026775,1,0,0
-0.02675,1,0,0
-0.026725,1,0,0
-0.0267,1,0,0
-0.026675,1,0,0
-0.02665,1,0,0
-0.026625,1,0,0
-0.0266,1,0,0
-0.026575,1,0,0
-0.02655,1,0,0
-0.026525,1,0,0
-0.0265,1,0,0
-0.026475,1,0,0
-0.02645,1,0,0
-0.026425,1,0,0
-0.0264,1,0,0
-0.026375,1,0,0
-0.02635,1,0,0
-0.026325,1,0,0
-0.0263,1,0,0
-0.026275,1,0,0
-0.02625,1,0,0
-0.026225,1,0,0
-0.0262,1,0,0
-0.026175,1,0,0
-0.02615,1,0,0
-0.026125,1,0,0
-0.0261,1,0,0
-0.026075,1,0,0
-0.02605,1,0,0
-0.026025,1,0,0
-0.026,1,0,0
-0.025975,1,0,0
-0.02595,1,0,0
-0.025925,1,0,0
-0.0259,1,0,0
-0.025875,1,0,0
-0.02585,1,0,0
-0.025825,1,0,0
-0.0258,1,0,0
-0.025775,1,0,0
-0.02575,1,0,0
-0.025725,1,0,0
-0.0257,1,0,0
-0.025675,1,0,0
-0.02565,1,0,0
-0.025625,1,0,0
-0.0256,1,0,0
-0.025575,1,0,0
-0.02555,1,0,0
-0.025525,1,0,0
-0.0255,1,0,0
-0.025475,1,0,0
-0.02545,1,0,0
-0.025425,1,0,0
-0.0254,1,0,0
-0.025375,1,0,0
-0.02535,1,0,0
-0.025325,1,0,0
-0.0253,1,0,0
-0.025275,1,0,0
-0.02525,1,0,0
-0.025225,1,0,0
-0.0252,1,0,0
-0.025175,1,0,0
-0.02515,1,0,0
-0.025125,1,0,0
-0.0251,1,0,0
-0.025075,1,0,0
-0.02505,1,0,0
-0.025025,1,0,0
-0.025,1,0,0
-0.024975,1,0,0
-0.02495,1,0,0
-0.024925,1,0,0
-0.0249,1,0,0
-0.024875,1,0,0
-0.02485,1,0,0
-0.024825,1,0,0
-0.0248,1,0,0
-0.024775,1,0,0
-0.02475,1,0,0
-0.024725,1,0,0
-0.0247,1,0,0
-0.024675,1,0,0
-0.02465,1,0,0
-0.024625,1,0,0
-0.0246,1,0,0
-0.024575,1,0,0
-0.02455,1,0,0
-0.024525,0,0,0
-0.0245,0,0,0
-0.024475,0,0,0
-0.02445,0,0,0
-0.024425,0,0,0
-0.0244,0,0,0
-0.024375,0,0,0
-0.02435,0,0,0
-0.024325,0,0,0
-0.0243,0,0,0
-0.024275,0,0,0
-0.02425,0,0,0
-0.024225,0,0,0
-0.0242,0,0,0
-0.024175,0,0,0
-0.02415,0,0,0
-0.024125,0,0,0
-0.0241,0,0,0
-0.024075,0,0,0
-0.02405,0,0,0
-0.024025,0,0,0
-0.024,0,0,0
-0.023975,0,0,0
-0.02395,0,0,0
-0.023925,0,0,0
-0.0239,0,0,0
-0.023875,0,0,0
-0.02385,0,0,0
-0.023825,0,0,0
-0.0238,0,0,0
-0.023775,0,0,0
-0.02375,0,0,0
-0.023725,0,0,0
-0.0237,0,0,0
-0.023675,0,0,0
-0.02365,0,0,0
-0.023625,0,0,0
-0.0236,0,0,0
-0.023575,0,0,0
-0.02355,0,0,0
-0.023525,0,0,0
-0.0235,0,0,0
-0.023475,0,0,0
-0.02345,0,0,0
-0.023425,0,0,0
-0.0234,0,0,0
-0.023375,0,0,0
-0.02335,0,0,0
-0.023325,0,0,0
-0.0233,0,0,0
-0.023275,0,0,0
-0.02325,0,0,0
-0.023225,0,0,0
-0.0232,0,0,0
-0.023175,0,0,0
-0.02315,0,0,0
-0.023125,0,0,0
-0.0231,0,0,0
-0.023075,0,0,0
-0.02305,0,0,0
-0.023025,0,0,0
-0.023,0,0,0
-0.022975,0,0,0
-0.02295,0,0,0
-0.022925,0,0,0
-0.0229,0,0,0
-0.022875,0,0,0
-0.02285,0,0,0
-0.022825,0,0,0
-0.0228,0,0,0
-0.022775,0,0,0
-0.02275,0,0,0
-0.022725,0,0,0
-0.0227,0,0,0
-0.022675,0,0,0
-0.02265,0,0,0
-0.022625,0,0,0
-0.0226,0,0,0
-0.022575,0,0,0
-0.02255,0,0,0
-0.022525,0,0,0
-0.0225,0,0,0
-0.022475,0,0,0
-0.02245,0,0,0
-0.022425,0,0,0
-0.0224,0,0,0
-0.022375,0,0,0
-0.02235,0,0,0
-0.022325,0,0,0
-0.0223,0,0,0
-0.022275,0,0,0
-0.02225,0,0,0
-0.022225,0,0,0
-0.0222,0,0,0
-0.022175,0,0,0
-0.02215,0,0,0
-0.022125,0,0,0
-0.0221,0,0,0
-0.022075,0,0,0
-0.02205,0,0,0
-0.022025,0,0,0
-0.022,0,0,0
-0.021975,0,0,0
-0.02195,0,0,0
-0.021925,0,0,0
-0.0219,0,0,0
-0.021875,0,0,0
-0.02185,0,0,0
-0.021825,0,0,0
-0.0218,0,0,0
-0.021775,0,0,0
-0.02175,0,0,0
-0.021725,0,0,0
-0.0217,0,0,0
-0.021675,0,0,0
-0.02165,0,0,0
-0.021625,0,0,0
-0.0216,0,0,0
-0.021575,0,0,0
-0.02155,0,0,0
-0.021525,0,0,0
-0.0215,0,0,0
-0.021475,0,0,0
-0.02145,0,0,0
-0.021425,0,0,0
-0.0214,0,0,0
-0.021375,0,0,0
-0.02135,0,0,0
-0.021325,0,0,0
-0.0213,0,0,0
-0.021275,0,0,0
